year,country,continent,source lat,source long,target lat,target long,type,Value
2000,Mexico,North America,-25.274398,133.775136,23.634501,-102.552784,Departure,6380
2000,Zimbabwe,Africa,-25.274398,133.775136,-19.015438,29.154857,Departure,5660
2000,Afghanistan,Asia,-25.274398,133.775136,33.93911,67.709953,Departure,5300
2000,Finland,Europe,-25.274398,133.775136,61.92411,25.748151,Departure,5240
2000,Pakistan,Asia,-25.274398,133.775136,30.375321,69.345116,Departure,5150
2000,Mongolia,Asia,-25.274398,133.775136,46.862496,103.846656,Departure,5110
2000,Chile,South America,-25.274398,133.775136,-35.675147,-71.542969,Departure,5030
2000,Brunei,Asia,-25.274398,133.775136,4.535277,114.727669,Departure,4760
2000,Mauritius,Africa,-25.274398,133.775136,-20.348404,57.552152,Departure,4430
2000,Timor-Leste,Asia,-25.274398,133.775136,-8.874217,125.727539,Departure,4170
2001,New Zealand,Oceania,-25.274398,133.775136,-40.900557,174.885971,Departure,983230
2001,United Kingdom,Europe,-25.274398,133.775136,55.378051,-3.435973,Departure,882230
2001,South Korea,Asia,-25.274398,133.775136,35.907757,127.766922,Departure,699310
2001,India,Asia,-25.274398,133.775136,20.593684,78.96288,Departure,456580
2001,Singapore,Asia,-25.274398,133.775136,1.352083,103.819836,Departure,222580
2001,Malaysia,Asia,-25.274398,133.775136,4.210484,101.975766,Departure,197740
2001,China,Asia,-25.274398,133.775136,35.86166,104.195397,Departure,193780
2001,Japan,Asia,-25.274398,133.775136,36.204824,138.252924,Departure,188900
2001,Germany,Europe,-25.274398,133.775136,51.165691,10.451526,Departure,177580
2001,Indonesia,Asia,-25.274398,133.775136,-0.789275,113.921327,Departure,126090
2001,Taiwan,Asia,-25.274398,133.775136,23.69781,120.960515,Departure,123530
2001,Canada,North America,-25.274398,133.775136,56.130366,-106.346771,Departure,112370
2001,Vietnam,Asia,-25.274398,133.775136,14.058324,108.277199,Departure,96120
2001,Netherlands,Europe,-25.274398,133.775136,52.132633,5.291266,Departure,76950
2001,United States,North America,-25.274398,133.775136,37.09024,-95.712891,Departure,76250
2001,Italy,Europe,-25.274398,133.775136,41.87194,12.56738,Departure,72080
2001,South Africa,Africa,-25.274398,133.775136,-30.559482,22.937506,Departure,68400
2001,Ireland,Europe,-25.274398,133.775136,53.41291,-8.24389,Departure,66650
2001,Thailand,Asia,-25.274398,133.775136,15.870032,100.992541,Departure,57810
2001,Switzerland,Europe,-25.274398,133.775136,46.818188,8.227512,Departure,45570
2001,Philippines,Asia,-25.274398,133.775136,12.879721,121.774017,Departure,38600
2001,Sweden,Europe,-25.274398,133.775136,60.128161,18.643501,Departure,37780
2001,Hong Kong,Asia,-25.274398,133.775136,22.396428,114.109497,Departure,32730
2001,Fiji,Oceania,-25.274398,133.775136,-16.578193,179.414413,Departure,29210
2001,Denmark,Europe,-25.274398,133.775136,56.26392,9.501785,Departure,23930
2001,Austria,Europe,-25.274398,133.775136,47.516231,14.550072,Departure,22540
2001,Albania,Europe,-25.274398,133.775136,41.153332,20.168331,Departure,21590
2001,Russia,Asia,-25.274398,133.775136,61.52401,105.318756,Departure,20720
2001,Sri Lanka,Asia,-25.274398,133.775136,7.873054,80.771797,Departure,16030
2001,Turkey,Asia,-25.274398,133.775136,38.963745,35.243322,Departure,14700
2001,Spain,Europe,-25.274398,133.775136,40.463667,-3.74922,Departure,13480
2001,Brazil,South America,-25.274398,133.775136,-14.235004,-51.92528,Departure,12980
2001,Belgium,Europe,-25.274398,133.775136,50.503887,4.469936,Departure,12420
2001,France,Europe,-25.274398,133.775136,46.227638,2.213749,Departure,11670
2001,Israel,Asia,-25.274398,133.775136,31.046051,34.851612,Departure,10290
2001,Portugal,Europe,-25.274398,133.775136,39.399872,-8.224454,Departure,9390
2001,Argentina,South America,-25.274398,133.775136,-38.416097,-63.616672,Departure,7660
2001,Iran,Asia,-25.274398,133.775136,32.427908,53.688046,Departure,7320
2001,Hungary,Europe,-25.274398,133.775136,47.162494,19.503304,Departure,7230
2001,Poland,Europe,-25.274398,133.775136,51.919438,19.145136,Departure,6280
2001,Mexico,North America,-25.274398,133.775136,23.634501,-102.552784,Departure,5320
2001,Mauritius,Africa,-25.274398,133.775136,-20.348404,57.552152,Departure,5200
2001,Finland,Europe,-25.274398,133.775136,61.92411,25.748151,Departure,5190
2001,Pakistan,Asia,-25.274398,133.775136,30.375321,69.345116,Departure,5100
2001,Afghanistan,Asia,-25.274398,133.775136,33.93911,67.709953,Departure,4790
2001,Brunei,Asia,-25.274398,133.775136,4.535277,114.727669,Departure,4370
2001,Colombia,South America,-25.274398,133.775136,4.570868,-74.297333,Departure,4360
2001,Bhutan,Asia,-25.274398,133.775136,27.514162,90.433601,Departure,4310
2001,Mongolia,Asia,-25.274398,133.775136,46.862496,103.846656,Departure,4270
2001,Chile,South America,-25.274398,133.775136,-35.675147,-71.542969,Departure,4110
2002,New Zealand,Oceania,-25.274398,133.775136,-40.900557,174.885971,Departure,954210
2002,United Kingdom,Europe,-25.274398,133.775136,55.378051,-3.435973,Departure,864090
2002,South Korea,Asia,-25.274398,133.775136,35.907757,127.766922,Departure,741540
2002,India,Asia,-25.274398,133.775136,20.593684,78.96288,Departure,444330
2002,China,Asia,-25.274398,133.775136,35.86166,104.195397,Departure,234340
2002,Japan,Asia,-25.274398,133.775136,36.204824,138.252924,Departure,211040
2002,Singapore,Asia,-25.274398,133.775136,1.352083,103.819836,Departure,209030
2002,Malaysia,Asia,-25.274398,133.775136,4.210484,101.975766,Departure,207640
2002,Germany,Europe,-25.274398,133.775136,51.165691,10.451526,Departure,166550
2002,Indonesia,Asia,-25.274398,133.775136,-0.789275,113.921327,Departure,122960
2002,Canada,North America,-25.274398,133.775136,56.130366,-106.346771,Departure,111520
2002,Taiwan,Asia,-25.274398,133.775136,23.69781,120.960515,Departure,109220
2002,Vietnam,Asia,-25.274398,133.775136,14.058324,108.277199,Departure,97340
2002,United States,North America,-25.274398,133.775136,37.09024,-95.712891,Departure,77300
2002,Italy,Europe,-25.274398,133.775136,41.87194,12.56738,Departure,76250
2002,Netherlands,Europe,-25.274398,133.775136,52.132633,5.291266,Departure,74160
2002,South Africa,Africa,-25.274398,133.775136,-30.559482,22.937506,Departure,64770
2002,Ireland,Europe,-25.274398,133.775136,53.41291,-8.24389,Departure,64710
2002,Thailand,Asia,-25.274398,133.775136,15.870032,100.992541,Departure,53160
2002,Switzerland,Europe,-25.274398,133.775136,46.818188,8.227512,Departure,42960
2002,Hong Kong,Asia,-25.274398,133.775136,22.396428,114.109497,Departure,39260
2002,Sweden,Europe,-25.274398,133.775136,60.128161,18.643501,Departure,37030
2002,Philippines,Asia,-25.274398,133.775136,12.879721,121.774017,Departure,36440
2002,Fiji,Oceania,-25.274398,133.775136,-16.578193,179.414413,Departure,28760
2002,Denmark,Europe,-25.274398,133.775136,56.26392,9.501785,Departure,23970
2002,Austria,Europe,-25.274398,133.775136,47.516231,14.550072,Departure,21550
2002,Russia,Asia,-25.274398,133.775136,61.52401,105.318756,Departure,20620
2002,Turkey,Asia,-25.274398,133.775136,38.963745,35.243322,Departure,15680
2002,Sri Lanka,Asia,-25.274398,133.775136,7.873054,80.771797,Departure,15510
2002,Spain,Europe,-25.274398,133.775136,40.463667,-3.74922,Departure,13440
2002,Belgium,Europe,-25.274398,133.775136,50.503887,4.469936,Departure,12510
2002,France,Europe,-25.274398,133.775136,46.227638,2.213749,Departure,12480
2002,Brazil,South America,-25.274398,133.775136,-14.235004,-51.92528,Departure,11680
2002,Israel,Asia,-25.274398,133.775136,31.046051,34.851612,Departure,9070
2002,Portugal,Europe,-25.274398,133.775136,39.399872,-8.224454,Departure,8060
2002,Albania,Europe,-25.274398,133.775136,41.153332,20.168331,Departure,7810
2002,Iran,Asia,-25.274398,133.775136,32.427908,53.688046,Departure,7500
2002,Hungary,Europe,-25.274398,133.775136,47.162494,19.503304,Departure,7030
2002,Poland,Europe,-25.274398,133.775136,51.919438,19.145136,Departure,6460
2002,Mexico,North America,-25.274398,133.775136,23.634501,-102.552784,Departure,6050
2002,Finland,Europe,-25.274398,133.775136,61.92411,25.748151,Departure,5820
2002,Afghanistan,Asia,-25.274398,133.775136,33.93911,67.709953,Departure,5260
2002,Pakistan,Asia,-25.274398,133.775136,30.375321,69.345116,Departure,5020
2002,Mauritius,Africa,-25.274398,133.775136,-20.348404,57.552152,Departure,4490
2002,Colombia,South America,-25.274398,133.775136,4.570868,-74.297333,Departure,4470
2002,Mongolia,Asia,-25.274398,133.775136,46.862496,103.846656,Departure,4250
2002,Argentina,South America,-25.274398,133.775136,-38.416097,-63.616672,Departure,4080
2002,Solomon Islands,Oceania,-25.274398,133.775136,-9.64571,160.156194,Departure,4060
2002,Chile,South America,-25.274398,133.775136,-35.675147,-71.542969,Departure,4040
2002,Estonia,Europe,-25.274398,133.775136,58.595272,25.013607,Departure,4040
2003,New Zealand,Oceania,-25.274398,133.775136,-40.900557,174.885971,Departure,1004110
2003,United Kingdom,Europe,-25.274398,133.775136,55.378051,-3.435973,Departure,886630
2003,South Korea,Asia,-25.274398,133.775136,35.907757,127.766922,Departure,644700
2003,India,Asia,-25.274398,133.775136,20.593684,78.96288,Departure,435870
2003,Japan,Asia,-25.274398,133.775136,36.204824,138.252924,Departure,223280
2003,China,Asia,-25.274398,133.775136,35.86166,104.195397,Departure,216110
2003,Malaysia,Asia,-25.274398,133.775136,4.210484,101.975766,Departure,205540
2003,Singapore,Asia,-25.274398,133.775136,1.352083,103.819836,Departure,192690
2003,Germany,Europe,-25.274398,133.775136,51.165691,10.451526,Departure,163500
2003,Indonesia,Asia,-25.274398,133.775136,-0.789275,113.921327,Departure,123960
2003,Canada,North America,-25.274398,133.775136,56.130366,-106.346771,Departure,105490
2003,Vietnam,Asia,-25.274398,133.775136,14.058324,108.277199,Departure,100630
2003,Taiwan,Asia,-25.274398,133.775136,23.69781,120.960515,Departure,96600
2003,United States,North America,-25.274398,133.775136,37.09024,-95.712891,Departure,78280
2003,Italy,Europe,-25.274398,133.775136,41.87194,12.56738,Departure,70070
2003,Ireland,Europe,-25.274398,133.775136,53.41291,-8.24389,Departure,68970
2003,Netherlands,Europe,-25.274398,133.775136,52.132633,5.291266,Departure,68420
2003,South Africa,Africa,-25.274398,133.775136,-30.559482,22.937506,Departure,66850
2003,Thailand,Asia,-25.274398,133.775136,15.870032,100.992541,Departure,51460
2003,Hong Kong,Asia,-25.274398,133.775136,22.396428,114.109497,Departure,45930
2003,Switzerland,Europe,-25.274398,133.775136,46.818188,8.227512,Departure,41050
2003,Sweden,Europe,-25.274398,133.775136,60.128161,18.643501,Departure,37700
2003,Philippines,Asia,-25.274398,133.775136,12.879721,121.774017,Departure,34120
2003,Fiji,Oceania,-25.274398,133.775136,-16.578193,179.414413,Departure,30660
2003,Denmark,Europe,-25.274398,133.775136,56.26392,9.501785,Departure,23730
2003,Russia,Asia,-25.274398,133.775136,61.52401,105.318756,Departure,21480
2003,Austria,Europe,-25.274398,133.775136,47.516231,14.550072,Departure,21040
2003,Sri Lanka,Asia,-25.274398,133.775136,7.873054,80.771797,Departure,16370
2003,Turkey,Asia,-25.274398,133.775136,38.963745,35.243322,Departure,13510
2003,France,Europe,-25.274398,133.775136,46.227638,2.213749,Departure,13340
2003,Spain,Europe,-25.274398,133.775136,40.463667,-3.74922,Departure,12710
2003,Belgium,Europe,-25.274398,133.775136,50.503887,4.469936,Departure,11800
2003,Brazil,South America,-25.274398,133.775136,-14.235004,-51.92528,Departure,10030
2003,Israel,Asia,-25.274398,133.775136,31.046051,34.851612,Departure,9570
2003,Iran,Asia,-25.274398,133.775136,32.427908,53.688046,Departure,7260
2003,Portugal,Europe,-25.274398,133.775136,39.399872,-8.224454,Departure,7030
2003,Poland,Europe,-25.274398,133.775136,51.919438,19.145136,Departure,6700
2003,Albania,Europe,-25.274398,133.775136,41.153332,20.168331,Departure,6530
2003,Finland,Europe,-25.274398,133.775136,61.92411,25.748151,Departure,6080
2003,Hungary,Europe,-25.274398,133.775136,47.162494,19.503304,Departure,5940
2003,Mexico,North America,-25.274398,133.775136,23.634501,-102.552784,Departure,5820
2003,Afghanistan,Asia,-25.274398,133.775136,33.93911,67.709953,Departure,5790
2003,Pakistan,Asia,-25.274398,133.775136,30.375321,69.345116,Departure,5340
2003,Mauritius,Africa,-25.274398,133.775136,-20.348404,57.552152,Departure,5160
2003,Colombia,South America,-25.274398,133.775136,4.570868,-74.297333,Departure,4940
2003,Estonia,Europe,-25.274398,133.775136,58.595272,25.013607,Departure,4360
2003,Lebanon,Asia,-25.274398,133.775136,33.854721,35.862285,Departure,4360
2003,Chile,South America,-25.274398,133.775136,-35.675147,-71.542969,Departure,4270
2003,Mongolia,Asia,-25.274398,133.775136,46.862496,103.846656,Departure,4250
2003,Solomon Islands,Oceania,-25.274398,133.775136,-9.64571,160.156194,Departure,4090
2004,New Zealand,Oceania,-25.274398,133.775136,-40.900557,174.885971,Departure,1230530
2004,United Kingdom,Europe,-25.274398,133.775136,55.378051,-3.435973,Departure,908420
2004,South Korea,Asia,-25.274398,133.775136,35.907757,127.766922,Departure,726590
2004,India,Asia,-25.274398,133.775136,20.593684,78.96288,Departure,446610
2004,China,Asia,-25.274398,133.775136,35.86166,104.195397,Departure,296680
2004,Japan,Asia,-25.274398,133.775136,36.204824,138.252924,Departure,229300
2004,Malaysia,Asia,-25.274398,133.775136,4.210484,101.975766,Departure,225200
2004,Singapore,Asia,-25.274398,133.775136,1.352083,103.819836,Departure,201810
2004,Germany,Europe,-25.274398,133.775136,51.165691,10.451526,Departure,167750
2004,Indonesia,Asia,-25.274398,133.775136,-0.789275,113.921327,Departure,121760
2004,Canada,North America,-25.274398,133.775136,56.130366,-106.346771,Departure,116820
2004,Taiwan,Asia,-25.274398,133.775136,23.69781,120.960515,Departure,109680
2004,Vietnam,Asia,-25.274398,133.775136,14.058324,108.277199,Departure,105900
2004,United States,North America,-25.274398,133.775136,37.09024,-95.712891,Departure,96880
2004,Italy,Europe,-25.274398,133.775136,41.87194,12.56738,Departure,79220
2004,Ireland,Europe,-25.274398,133.775136,53.41291,-8.24389,Departure,72570
2004,Netherlands,Europe,-25.274398,133.775136,52.132633,5.291266,Departure,69240
2004,South Africa,Africa,-25.274398,133.775136,-30.559482,22.937506,Departure,64070
2004,Hong Kong,Asia,-25.274398,133.775136,22.396428,114.109497,Departure,64020
2004,Thailand,Asia,-25.274398,133.775136,15.870032,100.992541,Departure,56130
2004,Philippines,Asia,-25.274398,133.775136,12.879721,121.774017,Departure,39140
2004,Sweden,Europe,-25.274398,133.775136,60.128161,18.643501,Departure,39020
2004,Switzerland,Europe,-25.274398,133.775136,46.818188,8.227512,Departure,39000
2004,Fiji,Oceania,-25.274398,133.775136,-16.578193,179.414413,Departure,32310
2004,Denmark,Europe,-25.274398,133.775136,56.26392,9.501785,Departure,25730
2004,Austria,Europe,-25.274398,133.775136,47.516231,14.550072,Departure,21640
2004,Russia,Asia,-25.274398,133.775136,61.52401,105.318756,Departure,20420
2004,Sri Lanka,Asia,-25.274398,133.775136,7.873054,80.771797,Departure,18550
2004,France,Europe,-25.274398,133.775136,46.227638,2.213749,Departure,15760
2004,Spain,Europe,-25.274398,133.775136,40.463667,-3.74922,Departure,15570
2004,Turkey,Asia,-25.274398,133.775136,38.963745,35.243322,Departure,14160
2004,Belgium,Europe,-25.274398,133.775136,50.503887,4.469936,Departure,12420
2004,Brazil,South America,-25.274398,133.775136,-14.235004,-51.92528,Departure,11500
2004,Israel,Asia,-25.274398,133.775136,31.046051,34.851612,Departure,11030
2004,Iran,Asia,-25.274398,133.775136,32.427908,53.688046,Departure,8020
2004,Poland,Europe,-25.274398,133.775136,51.919438,19.145136,Departure,7440
2004,Portugal,Europe,-25.274398,133.775136,39.399872,-8.224454,Departure,7000
2004,Hungary,Europe,-25.274398,133.775136,47.162494,19.503304,Departure,6720
2004,Finland,Europe,-25.274398,133.775136,61.92411,25.748151,Departure,6600
2004,Afghanistan,Asia,-25.274398,133.775136,33.93911,67.709953,Departure,6470
2004,Mauritius,Africa,-25.274398,133.775136,-20.348404,57.552152,Departure,6380
2004,Brunei,Asia,-25.274398,133.775136,4.535277,114.727669,Departure,6350
2004,Pakistan,Asia,-25.274398,133.775136,30.375321,69.345116,Departure,6130
2004,Colombia,South America,-25.274398,133.775136,4.570868,-74.297333,Departure,6060
2004,Albania,Europe,-25.274398,133.775136,41.153332,20.168331,Departure,5770
2004,Mexico,North America,-25.274398,133.775136,23.634501,-102.552784,Departure,5760
2004,Mongolia,Asia,-25.274398,133.775136,46.862496,103.846656,Departure,4930
2004,Lebanon,Asia,-25.274398,133.775136,33.854721,35.862285,Departure,4690
2004,Solomon Islands,Oceania,-25.274398,133.775136,-9.64571,160.156194,Departure,4590
2004,Chile,South America,-25.274398,133.775136,-35.675147,-71.542969,Departure,4570
2005,New Zealand,Oceania,-25.274398,133.775136,-40.900557,174.885971,Departure,1295820
2005,United Kingdom,Europe,-25.274398,133.775136,55.378051,-3.435973,Departure,947060
2005,South Korea,Asia,-25.274398,133.775136,35.907757,127.766922,Departure,705010
2005,India,Asia,-25.274398,133.775136,20.593684,78.96288,Departure,459990
2005,China,Asia,-25.274398,133.775136,35.86166,104.195397,Departure,332100
2005,Japan,Asia,-25.274398,133.775136,36.204824,138.252924,Departure,267940
2005,Malaysia,Asia,-25.274398,133.775136,4.210484,101.975766,Departure,225530
2005,Singapore,Asia,-25.274398,133.775136,1.352083,103.819836,Departure,207930
2005,Germany,Europe,-25.274398,133.775136,51.165691,10.451526,Departure,178850
2005,Canada,North America,-25.274398,133.775136,56.130366,-106.346771,Departure,124050
2005,Indonesia,Asia,-25.274398,133.775136,-0.789275,113.921327,Departure,120850
2005,Taiwan,Asia,-25.274398,133.775136,23.69781,120.960515,Departure,119270
2005,Vietnam,Asia,-25.274398,133.775136,14.058324,108.277199,Departure,118440
2005,United States,North America,-25.274398,133.775136,37.09024,-95.712891,Departure,115300
2005,Hong Kong,Asia,-25.274398,133.775136,22.396428,114.109497,Departure,84460
2005,Ireland,Europe,-25.274398,133.775136,53.41291,-8.24389,Departure,80230
2005,Italy,Europe,-25.274398,133.775136,41.87194,12.56738,Departure,74060
2005,Netherlands,Europe,-25.274398,133.775136,52.132633,5.291266,Departure,71350
2005,South Africa,Africa,-25.274398,133.775136,-30.559482,22.937506,Departure,65640
2005,Thailand,Asia,-25.274398,133.775136,15.870032,100.992541,Departure,60930
2005,Philippines,Asia,-25.274398,133.775136,12.879721,121.774017,Departure,43160
2005,Sweden,Europe,-25.274398,133.775136,60.128161,18.643501,Departure,41420
2005,Switzerland,Europe,-25.274398,133.775136,46.818188,8.227512,Departure,38770
2005,Fiji,Oceania,-25.274398,133.775136,-16.578193,179.414413,Departure,34430
2005,Denmark,Europe,-25.274398,133.775136,56.26392,9.501785,Departure,28650
2005,Austria,Europe,-25.274398,133.775136,47.516231,14.550072,Departure,21800
2005,Russia,Asia,-25.274398,133.775136,61.52401,105.318756,Departure,20090
2005,Sri Lanka,Asia,-25.274398,133.775136,7.873054,80.771797,Departure,19440
2005,France,Europe,-25.274398,133.775136,46.227638,2.213749,Departure,18770
2005,Spain,Europe,-25.274398,133.775136,40.463667,-3.74922,Departure,16890
2005,Turkey,Asia,-25.274398,133.775136,38.963745,35.243322,Departure,15860
2005,Brazil,South America,-25.274398,133.775136,-14.235004,-51.92528,Departure,13670
2005,Belgium,Europe,-25.274398,133.775136,50.503887,4.469936,Departure,13520
2005,Israel,Asia,-25.274398,133.775136,31.046051,34.851612,Departure,12060
2005,Iran,Asia,-25.274398,133.775136,32.427908,53.688046,Departure,9580
2005,Poland,Europe,-25.274398,133.775136,51.919438,19.145136,Departure,8660
2005,Portugal,Europe,-25.274398,133.775136,39.399872,-8.224454,Departure,7960
2005,Pakistan,Asia,-25.274398,133.775136,30.375321,69.345116,Departure,7510
2005,Hungary,Europe,-25.274398,133.775136,47.162494,19.503304,Departure,7490
2005,Finland,Europe,-25.274398,133.775136,61.92411,25.748151,Departure,7100
2005,Albania,Europe,-25.274398,133.775136,41.153332,20.168331,Departure,6830
2005,Mauritius,Africa,-25.274398,133.775136,-20.348404,57.552152,Departure,6700
2005,Brunei,Asia,-25.274398,133.775136,4.535277,114.727669,Departure,6570
2005,Colombia,South America,-25.274398,133.775136,4.570868,-74.297333,Departure,6400
2005,Afghanistan,Asia,-25.274398,133.775136,33.93911,67.709953,Departure,6380
2005,Mexico,North America,-25.274398,133.775136,23.634501,-102.552784,Departure,6140
2005,Chile,South America,-25.274398,133.775136,-35.675147,-71.542969,Departure,5550
2005,Mongolia,Asia,-25.274398,133.775136,46.862496,103.846656,Departure,5520
2005,Kenya,Africa,-25.274398,133.775136,-0.023559,37.906193,Departure,5350
2005,Solomon Islands,Oceania,-25.274398,133.775136,-9.64571,160.156194,Departure,5040
2006,New Zealand,Oceania,-25.274398,133.775136,-40.900557,174.885971,Departure,1280980
2006,United Kingdom,Europe,-25.274398,133.775136,55.378051,-3.435973,Departure,940390
2006,South Korea,Asia,-25.274398,133.775136,35.907757,127.766922,Departure,671650
2006,India,Asia,-25.274398,133.775136,20.593684,78.96288,Departure,474730
2006,China,Asia,-25.274398,133.775136,35.86166,104.195397,Departure,358280
2006,Japan,Asia,-25.274398,133.775136,36.204824,138.252924,Departure,283660
2006,Malaysia,Asia,-25.274398,133.775136,4.210484,101.975766,Departure,209910
2006,Singapore,Asia,-25.274398,133.775136,1.352083,103.819836,Departure,186010
2006,Germany,Europe,-25.274398,133.775136,51.165691,10.451526,Departure,180980
2006,United States,North America,-25.274398,133.775136,37.09024,-95.712891,Departure,134340
2006,Canada,North America,-25.274398,133.775136,56.130366,-106.346771,Departure,133850
2006,Vietnam,Asia,-25.274398,133.775136,14.058324,108.277199,Departure,125960
2006,Indonesia,Asia,-25.274398,133.775136,-0.789275,113.921327,Departure,121410
2006,Taiwan,Asia,-25.274398,133.775136,23.69781,120.960515,Departure,101450
2006,Hong Kong,Asia,-25.274398,133.775136,22.396428,114.109497,Departure,88760
2006,Ireland,Europe,-25.274398,133.775136,53.41291,-8.24389,Departure,80970
2006,Netherlands,Europe,-25.274398,133.775136,52.132633,5.291266,Departure,73350
2006,Italy,Europe,-25.274398,133.775136,41.87194,12.56738,Departure,70430
2006,South Africa,Africa,-25.274398,133.775136,-30.559482,22.937506,Departure,69900
2006,Thailand,Asia,-25.274398,133.775136,15.870032,100.992541,Departure,62190
2006,Philippines,Asia,-25.274398,133.775136,12.879721,121.774017,Departure,46570
2006,Sweden,Europe,-25.274398,133.775136,60.128161,18.643501,Departure,42940
2006,Switzerland,Europe,-25.274398,133.775136,46.818188,8.227512,Departure,39320
2006,Fiji,Oceania,-25.274398,133.775136,-16.578193,179.414413,Departure,34480
2006,Denmark,Europe,-25.274398,133.775136,56.26392,9.501785,Departure,29820
2006,Austria,Europe,-25.274398,133.775136,47.516231,14.550072,Departure,22080
2006,France,Europe,-25.274398,133.775136,46.227638,2.213749,Departure,21750
2006,Sri Lanka,Asia,-25.274398,133.775136,7.873054,80.771797,Departure,20900
2006,Russia,Asia,-25.274398,133.775136,61.52401,105.318756,Departure,19070
2006,Spain,Europe,-25.274398,133.775136,40.463667,-3.74922,Departure,18210
2006,Brazil,South America,-25.274398,133.775136,-14.235004,-51.92528,Departure,18160
2006,Turkey,Asia,-25.274398,133.775136,38.963745,35.243322,Departure,15100
2006,Belgium,Europe,-25.274398,133.775136,50.503887,4.469936,Departure,14830
2006,Israel,Asia,-25.274398,133.775136,31.046051,34.851612,Departure,12390
2006,Iran,Asia,-25.274398,133.775136,32.427908,53.688046,Departure,11340
2006,Poland,Europe,-25.274398,133.775136,51.919438,19.145136,Departure,9320
2006,Pakistan,Asia,-25.274398,133.775136,30.375321,69.345116,Departure,7960
2006,Portugal,Europe,-25.274398,133.775136,39.399872,-8.224454,Departure,7450
2006,Brunei,Asia,-25.274398,133.775136,4.535277,114.727669,Departure,7350
2006,Finland,Europe,-25.274398,133.775136,61.92411,25.748151,Departure,7190
2006,Hungary,Europe,-25.274398,133.775136,47.162494,19.503304,Departure,7020
2006,Colombia,South America,-25.274398,133.775136,4.570868,-74.297333,Departure,6700
2006,Chile,South America,-25.274398,133.775136,-35.675147,-71.542969,Departure,6640
2006,Mexico,North America,-25.274398,133.775136,23.634501,-102.552784,Departure,6610
2006,Albania,Europe,-25.274398,133.775136,41.153332,20.168331,Departure,6590
2006,Afghanistan,Asia,-25.274398,133.775136,33.93911,67.709953,Departure,6500
2006,Kenya,Africa,-25.274398,133.775136,-0.023559,37.906193,Departure,6300
2006,Mauritius,Africa,-25.274398,133.775136,-20.348404,57.552152,Departure,6210
2006,Mongolia,Asia,-25.274398,133.775136,46.862496,103.846656,Departure,5700
2006,Solomon Islands,Oceania,-25.274398,133.775136,-9.64571,160.156194,Departure,5600
2007,New Zealand,Oceania,-25.274398,133.775136,-40.900557,174.885971,Departure,1364470
2007,United Kingdom,Europe,-25.274398,133.775136,55.378051,-3.435973,Departure,960720
2007,South Korea,Asia,-25.274398,133.775136,35.907757,127.766922,Departure,597340
2007,India,Asia,-25.274398,133.775136,20.593684,78.96288,Departure,479700
2007,China,Asia,-25.274398,133.775136,35.86166,104.195397,Departure,417020
2007,Japan,Asia,-25.274398,133.775136,36.204824,138.252924,Departure,279550
2007,Malaysia,Asia,-25.274398,133.775136,4.210484,101.975766,Departure,220860
2007,Singapore,Asia,-25.274398,133.775136,1.352083,103.819836,Departure,191590
2007,Germany,Europe,-25.274398,133.775136,51.165691,10.451526,Departure,188590
2007,United States,North America,-25.274398,133.775136,37.09024,-95.712891,Departure,152260
2007,Canada,North America,-25.274398,133.775136,56.130366,-106.346771,Departure,136530
2007,Vietnam,Asia,-25.274398,133.775136,14.058324,108.277199,Departure,136510
2007,Indonesia,Asia,-25.274398,133.775136,-0.789275,113.921327,Departure,124460
2007,Taiwan,Asia,-25.274398,133.775136,23.69781,120.960515,Departure,99170
2007,Ireland,Europe,-25.274398,133.775136,53.41291,-8.24389,Departure,87990
2007,Hong Kong,Asia,-25.274398,133.775136,22.396428,114.109497,Departure,82830
2007,Netherlands,Europe,-25.274398,133.775136,52.132633,5.291266,Departure,76820
2007,Italy,Europe,-25.274398,133.775136,41.87194,12.56738,Departure,76700
2007,South Africa,Africa,-25.274398,133.775136,-30.559482,22.937506,Departure,74080
2007,Thailand,Asia,-25.274398,133.775136,15.870032,100.992541,Departure,65690
2007,Philippines,Asia,-25.274398,133.775136,12.879721,121.774017,Departure,55900
2007,Sweden,Europe,-25.274398,133.775136,60.128161,18.643501,Departure,42930
2007,Switzerland,Europe,-25.274398,133.775136,46.818188,8.227512,Departure,40640
2007,Fiji,Oceania,-25.274398,133.775136,-16.578193,179.414413,Departure,33190
2007,France,Europe,-25.274398,133.775136,46.227638,2.213749,Departure,30120
2007,Denmark,Europe,-25.274398,133.775136,56.26392,9.501785,Departure,29470
2007,Sri Lanka,Asia,-25.274398,133.775136,7.873054,80.771797,Departure,22400
2007,Austria,Europe,-25.274398,133.775136,47.516231,14.550072,Departure,22070
2007,Brazil,South America,-25.274398,133.775136,-14.235004,-51.92528,Departure,21820
2007,Spain,Europe,-25.274398,133.775136,40.463667,-3.74922,Departure,21150
2007,Russia,Asia,-25.274398,133.775136,61.52401,105.318756,Departure,19500
2007,Belgium,Europe,-25.274398,133.775136,50.503887,4.469936,Departure,16190
2007,Turkey,Asia,-25.274398,133.775136,38.963745,35.243322,Departure,15680
2007,Iran,Asia,-25.274398,133.775136,32.427908,53.688046,Departure,14190
2007,Israel,Asia,-25.274398,133.775136,31.046051,34.851612,Departure,13550
2007,Poland,Europe,-25.274398,133.775136,51.919438,19.145136,Departure,10570
